SKU,1er trimestre  ( 2015 ) - Cantidad,2º trimestre  ( 2015 ) - Cantidad,3er trimestre  ( 2015 ) - Cantidad,4º trimestre  ( 2015 ) - Cantidad,1er trimestre  ( 2016 ) - Cantidad,2º trimestre  ( 2016 ) - Cantidad,3er trimestre  ( 2016 ) - Cantidad,4º trimestre  ( 2016 ) - Cantidad,1er trimestre  ( 2017 ) - Cantidad,2º trimestre  ( 2017 ) - Cantidad,3er trimestre  ( 2017 ) - Cantidad,4º trimestre  ( 2017 ) - Cantidad,1er trimestre  ( 2018 ) - Cantidad,2º trimestre  ( 2018 ) - Cantidad,3er trimestre  ( 2018 ) - Cantidad,4º trimestre  ( 2018 ) - Cantidad,1er trimestre  ( 2019 ) - Cantidad,2º trimestre  ( 2019 ) - Cantidad,3er trimestre  ( 2019 ) - Cantidad,4º trimestre  ( 2019 ) - Cantidad,1er trimestre  ( 2020 ) - Cantidad,2º trimestre  ( 2020 ) - Cantidad,3er trimestre  ( 2020 ) - Cantidad,4º trimestre  ( 2020 ) - Cantidad,1er trimestre  ( 2021 ) - Cantidad,2º trimestre  ( 2021 ) - Cantidad,3er trimestre  ( 2021 ) - Cantidad,4º trimestre  ( 2021 ) - Cantidad,1er trimestre  ( 2022 ) - Cantidad,2º trimestre  ( 2022 ) - Cantidad,3er trimestre  ( 2022 ) - Cantidad
0783910,1,5,,3,,8,1,,,1,1,2,,3,,1,,2,3,,3,1,4,1,1,0,4,2,3,3,5
0783912,1,1,,,,,,1,2,2,,,,1,,,1,,,1,1,,0,,,,,1,1,1,0
0783914,,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,1,1,,1
0783916,1,,1,,,,,,,2,,,,1,1,,,1,,,1,,,,3,1,,1,4,,1
0783918,,,1,,,,,,,,,,,1,2,,,,1,1,,,,1,1,1,1,2,2,,2
0783920,,,,,1,,,,3,2,,,1,,,,,,,,,,,,,,,,2,1,1
0783950,,2,,1,6,2,2,1,2,,1,,,,3,1,1,,,,1,,,3,1,5,,,6,4,1
0783952,,,,1,1,1,,,,,1,,,1,,1,,2,1,,,2,2,1,,1,2,,3,2,1
0783954,,,,,7,2,,,,2,1,1,1,1,1,7,2,,2,,4,4,1,4,2,2,4,,7,2,3
0783956,,1,,,1,6,,,,,,1,,2,,2,,1,1,,2,2,,2,,,,2,3,1,
0783958,,,,1,,2,,,,1,,,,,1,,,1,2,,1,,,1,,1,,,4,,
0783960,1,1,2,,2,3,,,2,1,,1,,,3,4,1,3,1,,1,1,3,9,,,,,2,6,3
0783962,1,1,2,4,1,8,1,,1,6,,,4,,,1,,1,,2,,1,,1,,,,1,,,1
0783964,,3,2,3,1,6,,6,1,1,2,1,1,2,5,6,2,,,,1,1,3,1,2,1,2,2,5,1,1
0783966,4,2,,4,,9,,,0,6,,1,3,2,3,2,,1,,3,,,4,4,,5,,8,2,2,1
0783968,4,3,0,3,2,10,,1,,3,1,,4,2,1,2,2,3,2,2,1,1,3,3,1,,3,2,3,4,
0783975,,1,1,,1,1,,,,,,,1,1,,1,,,,,,,,1,,,1,,,,
0783977,,1,,,1,1,1,1,1,,,,,,1,,1,,1,,,1,,,,,,1,,1,
0783979,1,,,,,2,,,,2,1,,,1,,1,2,,,,,1,,1,,1,,,,,
0783981,1,1,,1,,1,1,,,,,1,1,1,,,1,,1,,2,,2,,,,4,,1,,
0783983,,,,,,1,1,,0,,1,2,,,1,2,,1,1,,1,2,1,2,,,2,3,2,4,3
0783995,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,
0783998,,,,2,,1,,3,,1,1,,,,,2,,3,,,3,1,,,1,,1,,1,2,1
0784010,1,,1,,,1,,,,,,,,,1,4,,1,3,,2,1,1,5,,,3,1,,3,
0784015,-1,,,1,,3,1,,1,,3,,,,,1,,,,,,,,,,,,,1,1,2
0784018,,2,1,1,,2,,,1,2,2,,,3,2,1,,,1,1,,2,,,3,1,,,2,2,
0784020,,,,2,,1,2,1,,,3,1,1,1,,,1,4,,1,1,,3,3,1,1,2,,3,2,
0784021,,,,,,,,1,1,,,,3,2,,2,1,3,3,1,1,2,4,5,1,3,2,,9,6,
0784022,,1,2,3,,3,,,1,3,,,2,1,1,2,,,3,2,1,,2,3,2,2,,6,1,1,4
0784025,1,2,1,,3,,1,2,3,3,1,,2,3,,2,2,,2,,,4,,3,1,,,,1,3,2
0784030,,3,8,3,3,5,2,8,2,6,3,6,5,13,,,,11,9,4,7,3,11,8,3,,7,7,6,7,3
0784032,1,2,3,1,2,5,3,-1,1,2,3,1,2,,1,1,3,,,1,,3,,2,1,,1,,1,2,
0784034,1,,1,1,1,4,,,1,3,,1,2,1,1,2,1,,,1,,,,3,,,,,2,1,
0784036,,,,,,,1,1,,,,,4,1,,2,1,2,,,,,4,3,1,,1,,2,4,1
0784038,,,,,,1,2,,1,,1,1,3,,,,1,5,1,1,1,2,8,2,2,1,2,1,5,5,3
0784040,,1,,,,1,,,1,,1,,,,2,,,,2,,,,,,,,,,,,
0784042,,,,,,2,,,,,,,,,,,,,2,,,,,1,1,,,1,,1,
0784044,,3,,,,2,,0,,,1,,,,,2,1,,2,,,,,,,0,,,,,1
0784048,,,,,,1,,,,,,,,,,,1,,2,,,,,,,,,,,,
0784050,3,1,,,,,,,,,,,,,,,,,2,,,1,,,,,,2,,,
0784070,,,0,2,,,,,1,1,,,1,,,,,,,,,0,1,,,,,,,,
0784072,,1,-1,2,1,0,,1,3,1,,2,,1,1,1,,2,,2,,2,5,1,,,,1,1,3,1
0784074,,1,4,2,,2,,,,7,,,,,,,,,,3,2,2,11,5,,,,8,4,1,8
0784076,,2,8,1,1,15,,,,14,6,9,12,16,2,,,19,3,16,8,12,26,7,11,8,13,19,4,2,11
0784078,,2,,2,,,,,,,,,,,,,,1,-1,,,,,,,,,2,1,1,
0784090,6,6,5,3,11,10,5,4,8,6,,2,13,2,3,2,3,4,4,3,2,2,9,8,4,,,2,7,7,3
0784095,3,3,,,,,1,,,,,,,,,,,,,,,,,1,,3,1,,,,
0784100,1,1,,,,1,,,,,1,,,1,1,,,,,,,,,2,,,,,,,1
0784105,4,1,,2,0,,,,,,,,1,,,,,,,,,,1,3,,,,,1,,1
0784400,,7,3,4,6,1,5,7,6,4,5,4,7,2,8,5,,6,10,8,9,7,8,13,12,3,12,8,6,13,12
0784405,,15,6,3,6,2,11,9,11,15,3,7,8,1,6,17,,7,12,4,10,9,17,12,11,18,8,24,1,4,4
0784410,,23,7,,,10,,,,19,7,11,12,14,10,12,,15,16,12,7,,29,36,27,20,21,32,15,18,28
0820020,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,8,2,2,3
0820024,,,,,,,,,,,,,,,,,,,,,,,,,,16,12,12,25,4,12
0820025,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,9,5,7,4
0820026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2
0820027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0820029,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,11,9,,
0820030,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,3,3,3,4
0820180,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,6,6,,1
0820190,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
0820191,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0860400,32,38,13,12,22,26,4,24,2,18,9,3,4,17,18,10,,3,13,10,29,7,1,11,15,21,12,2,17,13,25
0860401,27,10,,25,8,95,,5,7,5,1,11,15,6,7,5,6,42,10,3,32,1,,8,10,2,45,,1,3,6
0860402,2,2,4,1,5,57,2,5,1,1,,,,4,14,5,8,31,2,1,,8,2,,,4,2,2,1,,6
0860421,,4,4,5,4,3,,2,7,2,4,6,,4,,1,3,,2,,2,,3,2,1,2,2,1,,2,1
0860422,,,,1,2,12,,5,3,1,,3,,4,,,1,1,2,1,1,,10,3,,3,2,,,1,4
0860430,15,1,2,,4,4,5,1,,,6,1,,,,,6,1,1,,,1,,1,4,5,1,1,4,1,2
0860432,13,,5,,,6,6,8,13,1,,3,1,3,1,,,30,,,,2,11,7,7,4,24,5,8,8,1
0860434,15,1,36,18,19,14,12,23,13,8,3,3,12,38,,,,3,3,6,2,19,7,1,23,6,12,9,6,,3
0860436,1,,1,3,10,1,1,1,1,7,5,1,,5,1,,1,2,,3,1,1,,3,,,1,3,4,4,1
0860462,1,12,7,2,3,2,7,4,6,1,2,,1,10,,3,1,4,1,6,1,5,3,0,,1,9,,,4,4
0860465,,14,1,2,,5,6,8,1,,4,2,2,1,6,1,12,3,4,2,3,6,,1,1,1,6,5,11,1,4
0860523,3,5,2,4,5,7,2,8,6,1,7,13,3,,,,,4,,,,,14,6,9,4,4,4,1,,
0860533,13,32,18,8,14,14,19,34,9,16,5,21,2,1,,2,,6,1,,2,11,6,6,23,,1,4,,9,5
0860534,18,3,3,11,24,17,11,25,7,2,7,11,1,,,,,5,,,,5,,,,1,,,5,10,
0860551,5,0,8,31,4,28,2,17,1,1,11,2,4,,1,,,10,,1,2,19,3,,5,20,9,,7,1,20
0860552,9,8,25,3,4,9,8,11,,3,2,3,37,5,13,6,5,38,6,5,5,4,6,1,20,25,,1,13,3,6
0860605,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0860638,4,3,5,11,10,,11,32,,1,,,1,,7,13,3,,,,,,1,,,10,13,6,,,2
0940400,,25,300,340,294,49,1,"1,286",194,25,,,809,435,331,209,173,420,125,284,195,173,252,186,604,352,460,418,80,2,55
0940401,288,71,202,541,255,4,,263,275,203,186,308,225,248,155,134,242,238,221,176,116,132,232,158,393,126,15,230,225,154,348
0940402,122,83,102,245,99,353,144,198,90,94,66,112,69,32,78,61,89,133,112,70,120,55,158,79,134,78,40,103,98,85,63
0940432,77,51,166,28,80,359,2,74,71,114,135,58,92,85,52,33,90,29,105,53,63,52,69,100,101,32,3,86,51,68,118
0940433,50,30,31,29,53,70,47,34,83,24,22,25,22,34,43,70,37,35,45,32,54,39,142,35,80,7,0,79,83,38,147
0940434,40,19,32,35,53,51,49,57,49,52,13,61,23,28,36,59,66,43,62,41,49,17,63,68,123,125,67,64,59,31,6
0940435,37,,17,43,24,13,1,29,41,40,80,13,25,16,110,46,55,86,65,102,65,40,38,75,94,97,106,100,76,17,11
0940460,203,101,444,180,386,188,150,337,100,65,96,110,164,37,74,60,115,199,103,194,77,10,84,101,406,144,66,170,176,84,47
0940465,161,200,107,100,99,168,166,183,180,118,83,64,154,113,123,151,144,103,58,73,96,,47,138,79,152,194,180,29,,11
0940466,2,,88,105,145,61,1,351,60,65,68,43,46,220,54,87,142,152,153,147,12,1,19,149,318,304,74,325,27,1,7
0940475,13,49,35,44,14,1,2,18,14,6,10,17,6,14,10,4,20,14,26,28,54,4,130,17,31,1,6,14,37,11,18
0940485,17,53,12,21,52,57,27,187,33,16,13,8,7,13,9,45,17,12,9,3,86,41,62,27,33,1,7,59,45,17,16
0940495,188,102,131,119,148,149,,54,76,203,200,89,106,106,93,101,100,113,99,113,109,,67,143,141,211,101,93,90,112,52
0940505,23,21,41,48,14,16,97,41,20,43,86,84,16,10,43,42,28,15,42,20,34,42,33,46,21,6,45,34,60,64,7
0940515,155,146,102,132,82,118,94,89,130,81,1,,60,81,52,30,85,63,68,70,22,10,83,38,103,57,48,91,91,9,25
0940520,11,18,14,11,16,20,17,17,13,12,15,21,12,12,21,24,19,15,17,29,15,11,24,31,22,14,32,21,26,38,13
0940530,159,30,72,48,102,18,,69,184,52,1,55,165,136,277,21,46,33,47,33,53,29,10,35,208,228,85,67,20,3,31
0940531,13,27,13,5,28,85,67,24,48,14,34,34,41,22,16,69,50,41,40,25,6,,1,24,42,41,23,5,12,95,25
0940656,4,3,7,5,4,36,31,58,46,18,24,7,1,7,30,,19,8,2,6,,8,4,19,1,31,61,19,4,1,1
0940657,41,2,4,6,,,,4,5,11,4,7,20,8,8,7,16,1,1,6,8,5,1,33,1,4,2,10,26,12,7
0940920,71,74,82,95,95,48,51,72,63,69,79,24,9,,,,9,31,75,12,26,36,41,18,47,33,30,28,20,18,32
0943000,,,,,,,,,,,,,228,"1,879",113,,138,561,511,595,583,464,789,"1,462",1,1,189,660,531,451,649
0943010,,,,,,,,,,,,,17,202,200,1,32,82,47,49,44,41,13,21,97,-26,61,28,46,3,52
0943105,,,,,,,,,,,,,40,15,67,270,17,1,0,9,,,49,26,74,65,56,99,11,17,17
0943305,,,,,,,,,,,,,0,9,21,11,12,24,28,7,2,6,31,5,50,16,52,21,21,16,7
0943500,,,,,,,,,,,,,291,576,526,309,472,482,627,693,365,279,349,583,440,589,770,116,353,626,82
0943510,,,,,,,,,,,,,77,98,99,126,259,87,130,109,93,1,133,177,340,126,19,162,78,115,231
0943520,,,,,,,,,,,,,109,269,160,141,123,209,130,157,169,82,176,156,187,264,129,163,83,98,105
0943530,,,,,,,,,,,,,44,154,58,81,50,100,22,18,103,68,96,95,83,37,59,48,59,31,37
0943700,,,,,,,,,,,,,23,125,30,1,3,250,70,93,64,,71,138,120,168,122,101,114,67,66
0943710,,,,,,,,,,,,,125,115,168,214,222,209,205,276,143,2,339,427,352,82,61,366,183,421,380
0943720,,,,,,,,,,,,,71,251,89,156,172,176,217,151,164,171,313,276,251,0,39,269,201,309,267
0943730,,,,,,,,,,,,,91,95,174,307,49,238,442,1,2,1,66,135,58,143,162,404,78,79,73
0943740,,,,,,,,,,,,,17,13,4,3,16,7,2,9,7,3,6,7,6,6,32,19,21,9,13
0980423,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,7,4,10,18
0980430,,,12,,,,,,3,1,,,,,3,,10,1,,3,5,,,17,,15,1,,,2,5
0980431,,,,,,1,,1,10,,,,2,,,,,,,,,,,22,,10,,,6,8,2
0980432,,,,,,,15,,,,,,,,,,,,,,,,,,,2,5,,6,2,
0980441,,,2,1,,,,,,,,,,,,,,,,,,,,18,,6,2,,9,2,
0980443,,,,,,,,,,24,,,,,,,,,,1,,,,4,,3,,,1,3,
0980444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
0980520,,,,2,11,2,2,5,1,8,5,7,17,10,25,13,2,,,68,8,,1,3,1,,2,20,1,3,2
0980526,,,1,10,11,18,,1,11,13,17,13,20,2,8,36,54,,3,16,68,16,56,41,,9,29,11,20,11,
0980535,,,,,,,,1,,2,11,1,,,,0,3,,1,12,,1,9,15,8,,14,5,1,,
0980540,,,,,,,,23,6,6,,,,1,26,11,10,2,1,13,15,9,10,2,,7,23,8,1,,1
0980550,2,,3,24,35,13,12,3,,,24,90,62,108,30,,,,,,,,,4,,53,86,84,120,26,81
0980558,,,,,,,,,,,,,,,,,,,,,,,,100,,38,32,24,26,,
1170252,36,43,19,44,68,34,12,29,11,5,12,7,10,4,7,14,2,5,31,5,3,4,14,9,15,1,30,4,32,7,10
1170253,8,10,8,6,6,4,9,5,4,1,3,13,7,5,7,2,4,5,3,8,1,3,2,1,3,10,6,7,5,3,14
1170254,3,6,2,5,1,3,11,1,2,2,5,3,1,2,,3,6,2,6,6,3,5,7,1,8,8,6,6,,6,11
1170255,4,4,,5,1,3,2,4,4,1,1,4,3,2,2,10,5,5,3,5,,4,6,5,6,5,1,9,,,1
1170259,31,,,12,19,31,19,22,16,12,41,65,30,28,12,14,23,15,50,24,5,30,1,25,46,54,99,51,75,50,25
1170261,35,14,18,24,27,12,19,17,9,13,12,5,6,12,8,14,6,14,7,2,7,3,9,9,7,23,11,9,6,15,4
1170263,,,,,,,,,,,,,,,,1,,,,,1,,,,1,,,,,,1
1170264,1,2,,,6,10,9,8,4,9,11,5,10,18,1,12,10,5,10,2,7,5,12,20,5,14,13,5,6,11,
1170266,41,29,19,23,42,75,20,18,17,18,27,32,11,40,12,17,35,8,24,27,21,8,32,27,38,29,27,39,41,41,45
1170269,,,,,32,32,40,34,31,24,33,32,29,24,36,7,23,47,38,25,25,3,45,39,42,45,38,14,21,17,67
1170271,27,14,19,8,15,17,22,13,25,14,18,19,14,16,25,21,29,12,23,26,10,16,30,30,19,22,27,6,20,3,11
1170272,19,15,13,1,7,12,10,16,8,7,12,10,10,7,13,11,14,12,11,16,15,3,8,17,19,13,15,5,9,1,12
1170283,7,5,64,4,6,5,,5,1,2,5,1,5,3,,3,4,2,7,3,2,3,4,2,4,5,2,1,2,1,5
1170284,34,9,7,6,5,7,8,5,5,5,10,7,13,4,3,7,5,4,8,5,5,6,5,9,6,3,3,4,8,5,7
1170286,22,18,18,11,19,5,10,8,9,4,8,17,10,4,5,10,22,11,13,4,11,1,13,13,9,9,10,5,13,10,8
1170287,32,14,61,11,14,13,13,8,24,13,14,18,1,10,11,12,11,9,20,11,28,14,14,52,16,4,36,15,35,3,10
1170289,,2,1,1,,4,9,2,,1,4,1,5,5,12,1,1,8,5,10,31,,5,5,5,,6,7,,4,4
1170290,4,1,2,1,,2,2,4,1,6,9,,3,8,14,3,4,10,16,1,1,,,5,,,2,3,,,
1170298,4,1,,1,,1,,1,2,3,5,2,4,6,2,3,4,8,5,5,,4,6,4,3,4,8,3,4,2,6
1170452,19,23,20,22,18,18,15,16,13,20,21,31,7,9,4,10,7,7,12,5,9,7,13,22,18,21,19,14,15,9,17
1176000,2,1,2,2,2,1,,,1,,7,3,,,2,2,,2,2,,3,,1,1,1,,,,1,1,
1176010,,,,,,1,1,1,,1,,,1,1,,,,,,,,2,1,,,1,,,,,
1176012,1,2,1,3,1,3,,,1,,3,3,,1,1,3,3,2,1,1,2,1,1,,,1,,6,,,
1176100,,,1,,,,,,1,,,1,,2,,,1,,,,,,4,1,,,1,,2,,2
1176110,2,,2,,,,,1,1,1,1,1,,1,1,1,1,,,,,1,,1,1,,1,,1,,
1176130,,,,,,,1,2,2,2,,,,1,,2,,,,,,1,1,1,,,1,2,2,1,
1176150,,,,1,1,2,,1,2,,,,,1,,2,,,,,,,,1,,,,1,1,,
1176160,3,5,3,3,2,2,1,2,1,1,2,2,1,1,3,,4,2,2,1,2,1,3,,,,1,3,3,,
1176170,1,,4,2,1,,,3,3,1,1,1,,1,,,2,,,1,1,,2,1,,,1,,,1,1
1176191,,,2,2,1,3,,,,1,2,,,1,,,,,,2,,,,,,,,,,,
1176210,1,,,,,,,,,1,,,1,,1,,,1,,,,,1,,,,,,,,
1176240,,2,1,,,2,,,,,,1,,,0,,3,,2,,,,,1,,,,2,,1,
1176320,-1,5,6,6,4,2,2,1,2,1,3,6,1,2,5,3,4,2,3,3,3,2,1,4,1,2,1,3,4,1,1
1176321,2,2,2,2,1,1,1,3,3,3,4,2,2,3,5,2,6,1,1,2,3,2,2,,8,1,3,2,2,3,2
1176332,4,2,2,3,,2,,,1,2,2,1,1,,2,2,3,1,1,2,2,1,3,,2,2,5,,0,1,1
1176365,2,1,3,1,,,1,,,,,3,5,1,2,1,1,2,3,,1,,2,2,2,,,1,,,
1176390,,3,3,3,,2,,,,1,2,,13,1,4,3,14,,5,,,1,3,2,,,3,,,2,
1176420,1,3,,1,1,,,,1,3,2,,1,,,3,,,,3,,1,1,,1,2,,,,,
1176430,3,,,,,1,,,,2,,1,,,2,,,,,2,,,1,,,2,1,,,,
1176460,,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,,,,
1176470,1,1,,,,1,,,,,1,3,2,,,3,,,,,,,3,,,,1,,,2,2
1176510,5,2,4,4,,,2,,,1,,,8,1,3,3,10,1,4,,3,,5,2,,2,1,2,,,
1176550,3,2,2,,,2,1,1,1,1,,,3,,,2,1,,2,,,2,2,,1,,,,2,,
1176610,,1,,2,1,,1,,,,,,1,,,,1,,,,,1,3,,,,,,1,,
1176640,,,1,,1,,1,,,,,,,,,,,,1,,,,,,,,2,,,,1
1176690,,1,,1,1,1,1,,,,,,,1,1,,1,,,,,,,1,,,,,1,1,
1176740,,2,1,7,1,,1,,,1,,1,,,,,1,,1,,,,,,,,,,,5,1
1176780,,1,,1,,,1,,,,,,1,,,1,,,,,,,,,1,,,,,1,
1176800,,2,3,,,,,,1,3,1,,,1,1,1,1,,4,,,,3,2,,1,2,,,,3
1176810,,,1,,,1,,,,,,1,1,,,1,1,,,,,,,1,,,,,,,
1176820,1,,,,,,,,,,1,,,,1,1,,,,,,1,,,,,,,,,
1176830,,,,,,,,1,,,,,,1,,,,,,2,,,,,,,,,,,
1176840,,,,,,,2,,,,,,,,,,,,3,,,,,,,,,,,,1
1176875,2,,3,2,,,1,,,3,,,10,1,1,1,,,2,,,1,,2,1,1,,,,1,
1176890,2,,3,1,3,4,1,1,,2,1,,1,1,1,4,,,2,,,,,,1,1,,3,,1,
1176940,,1,1,,1,3,2,1,2,1,1,2,,,,1,1,2,,,,1,,4,,,2,,,1,1
1176971,,1,,,2,1,,,,1,,,,1,1,,1,,,,,,,,,,,,1,2,
1176972,1,1,4,,1,,,,1,,3,,7,,,,,,3,2,,,,,2,,,2,1,,
1176973,,,,,1,,,,,1,1,,,,,,,1,,,,,2,1,,,1,,,,
1176975,3,,1,,,2,,,,,1,3,,,,,,,,,1,,2,,1,,,,,,1
1176977,,,,,,,,,,,1,1,,,,,,1,,,1,,2,,,,,,,,1
1177000,3,1,6,,,1,2,1,,1,3,1,,,1,,1,1,,1,,2,4,,,,,,,,
1177010,1,3,1,1,4,,,1,,1,,1,2,2,1,,2,,,2,,,2,1,3,1,,1,3,,1
1177020,,1,,1,1,1,,,,,,1,,,1,,,2,,,,,,,,,1,,,,
1177032,1,,1,,,,,,2,,,,,,,,2,,,,2,,,,,,,,,1,1
1177050,,,1,,1,,,,2,,,2,,,,,,,,,,,,,,,,2,1,1,
1177061,,2,6,4,,2,1,1,,,,2,,1,4,2,3,2,2,1,3,,3,,3,1,,3,1,,
1177070,3,1,,,,3,,,,1,1,2,2,,,,,1,,,1,,2,,1,1,1,,,,1
1177081,2,2,1,3,1,3,2,2,6,4,1,4,6,3,6,3,2,2,7,,3,,5,7,,2,12,1,3,,3
1177120,,,1,2,1,,1,,,1,2,,1,,,2,1,1,,3,,,,1,,4,3,,,,3
1177200,7,6,17,3,2,3,2,3,4,3,9,2,2,,4,3,2,2,4,2,3,2,3,2,2,3,4,3,5,3,
1177210,3,2,3,4,1,6,2,3,,1,3,2,2,1,3,3,,4,2,3,,3,3,1,2,2,,5,3,1,
1177250,1,5,8,4,3,1,2,3,3,4,2,6,,3,3,3,8,2,2,3,,,3,,,7,3,3,3,,
1177260,,,1,2,,,,1,1,,,,1,,,,,,,,,,1,,1,2,,,,,
1530198,,,,,,,,,,,,,,,,,,21,,1,5,1,4,,,1,1,22,1,,
1530200,,,,,,,,,,,,,,,,,,27,17,8,26,7,4,,15,12,,8,,,1
1530202,,,,,,,,,,,,,,,,,,46,53,71,29,54,62,13,,,,1,,,
1530260,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,442,"1,006","2,345"
1530261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,230
1530262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,69
1530270,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,88,181,200
1530275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,555
1530278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
1530280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199
1530283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
1530500,,,,,,,,,,,,,,,,,,7,13,29,24,12,14,27,37,16,37,3,18,18,71
1530501,,,,,,,,,,,,,,,,,,21,16,16,2,32,3,2,18,4,,,22,13,9
1530502,,,,,,,,,,,,,,,,,,2,3,1,3,8,6,17,9,5,3,3,5,8,6
1530506,,,,,,,,,,,,,,,,,,,21,20,12,31,26,14,32,13,8,20,7,17,11
1530507,,,,,,,,,,,,,,,,,,,60,83,7,,,59,52,-1,17,,39,23,36
1530508,,,,,,,,,,,,,,,,,,,12,25,22,25,35,37,24,25,39,36,26,29,21
1530509,,,,,,,,,,,,,,,,,,,,15,26,18,22,36,32,29,22,28,32,30,
1530517,,,,,,,,,,,,,,,,,,,,,,,,1,3,6,2,1,1,1,1
1530518,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,1,1,6,6,6
1530519,,,,,,,,,,,,,,,,,,,,,,,,4,4,13,2,5,3,5,
1530520,,,,,,,,,,,,,,,,,,19,10,24,34,9,35,22,10,20,20,,53,20,22
1530521,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,1,,1,13,16
1530529,,,,,,,,,,,,,,,,,,,2,,1,1,4,9,1,8,1,1,5,10,2
1530530,,,,,,,,,,,,,,,,,,51,42,51,17,39,30,58,61,49,1,0,109,91,0
1530532,,,,,,,,,,,,,,,,,,7,7,5,22,2,5,11,29,8,7,35,1,2,20
1530533,,,,,,,,,,,,,,,,,,,6,,,1,2,,9,3,6,,4,,4
1530540,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,,1
1530541,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,2,,5
1530542,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,9,17,5,5
1530543,,,,,,,,,,,,,,,,,,,,,,,,6,1,3,1,11,,2,8
1530544,,,,,,,,,,,,,,,,,,,,,,,,7,1,3,,3,1,2,1
1530545,,,,,,,,,,,,,,,,,,,,,,,,7,7,22,1,11,1,,8
1530546,,,,,,,,,,,,,,,,,,,,,,,6,12,12,18,1,7,,14,
1530547,,,,,,,,,,,,,,,,,,,,,,,,10,3,,,3,2,10,
1530548,,,,,,,,,,,,,,,,,,,,,,,,1,,,,4,,6,3
1530549,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,1,2,,
1530550,,,,,,,,,,,,,,,,,,,,,,,2,8,1,9,3,7,5,7,3
1530551,,,,,,,,,,,,,,,,,,,,116,154,152,167,116,287,35,173,268,124,238,118
1530552,,,,,,,,,,,,,,,,,,,20,127,148,135,138,114,120,143,151,222,163,105,221
1530554,,,,,,,,,,,,,,,,,,,348,252,751,665,"1,088",685,"1,004",414,797,483,"1,377",576,833
1530556,,,,,,,,,,,,,,,,,,,243,213,248,222,645,370,650,8,523,403,395,315,316
1530557,,,,,,,,,,,,,,,,,,,235,260,242,287,508,547,410,10,651,397,477,207,301
1530558,,,,,,,,,,,,,,,,,,,1,64,,14,16,19,20,5,,3,33,24,22
1530559,,,,,,,,,,,,,,,,,,,85,132,113,106,102,143,127,123,83,136,187,94,49
1530570,,,,,,,,,,,,,,,,,,,,,2,2,4,,10,5,3,1,2,5,11
1530571,,,,,,,,,,,,,,,,,,,,,2,,2,1,13,1,1,4,5,,
1530572,,,,,,,,,,,,,,,,,,,,,1,,3,,9,,16,,1,,
1530574,,,,,,,,,,,,,,,,,,,,,,,2,,2,1,2,,11,,2
1530575,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,,,2,1,2
1530612,,,,,,,,,,,,,,,,10,30,33,7,30,10,,25,33,53,30,5,37,6,6,20
1530614,,,,,,,,,,,,,,,,12,171,55,24,133,225,64,75,100,154,67,130,228,137,79,154
1530615,,,,,,,,,,,,,,,,,,,,60,187,124,61,171,213,159,100,142,148,66,12
1530618,,,,,,,,,,,,,,,,50,222,192,309,205,477,100,202,137,375,483,581,507,"1,461",809,120
1530619,,,,,,,,,,,,,,,,,,,,147,59,101,236,279,356,,250,287,326,189,187
1530622,,,,,,,,,,,,,,,,40,"1,837","1,026","1,595","1,879","2,403",429,"2,409","3,085","2,458","2,602","1,159","2,397","2,255","1,605","2,037"
1530624,,,,,,,,,,,,,,,,92,200,203,336,471,240,232,242,330,390,162,156,239,"1,706","1,000",191
