SKU,1er trimestre  ( 2015 ) - Cantidad,2º trimestre  ( 2015 ) - Cantidad,3er trimestre  ( 2015 ) - Cantidad,4º trimestre  ( 2015 ) - Cantidad,1er trimestre  ( 2016 ) - Cantidad,2º trimestre  ( 2016 ) - Cantidad,3er trimestre  ( 2016 ) - Cantidad,4º trimestre  ( 2016 ) - Cantidad,1er trimestre  ( 2017 ) - Cantidad,2º trimestre  ( 2017 ) - Cantidad,3er trimestre  ( 2017 ) - Cantidad,4º trimestre  ( 2017 ) - Cantidad,1er trimestre  ( 2018 ) - Cantidad,2º trimestre  ( 2018 ) - Cantidad,3er trimestre  ( 2018 ) - Cantidad,4º trimestre  ( 2018 ) - Cantidad,1er trimestre  ( 2019 ) - Cantidad,2º trimestre  ( 2019 ) - Cantidad,3er trimestre  ( 2019 ) - Cantidad,4º trimestre  ( 2019 ) - Cantidad,1er trimestre  ( 2020 ) - Cantidad,2º trimestre  ( 2020 ) - Cantidad,3er trimestre  ( 2020 ) - Cantidad,4º trimestre  ( 2020 ) - Cantidad,1er trimestre  ( 2021 ) - Cantidad,2º trimestre  ( 2021 ) - Cantidad,3er trimestre  ( 2021 ) - Cantidad,4º trimestre  ( 2021 ) - Cantidad,1er trimestre  ( 2022 ) - Cantidad,2º trimestre  ( 2022 ) - Cantidad,3er trimestre  ( 2022 ) - Cantidad
1750193,,,,,,,,,,,,,,,,,,,1,-1,,,2,,1,1,1,1,,3,3
1750194,,1,,,1,,,3,1,,2,0,,,2,2,1,2,1,1,,,2,2,3,5,3,3,1,,2
1750195,1,0,-1,2,2,,1,,1,,2,0,1,1,1,,,,,,,,,,,,,1,,,
1750196,,,,,,,,,,,,,,,,,,1,,,,1,1,2,,2,,,0,,2
1750197,,,,,,,,,,,,2,4,2,2,2,2,4,4,3,1,3,5,5,9,9,6,4,6,10,4
1750200,3,4,6,1,8,3,5,4,5,6,10,7,9,2,9,18,4,10,3,8,5,4,1,6,12,9,4,5,4,10,2
1750202,3,0,-1,5,,2,1,,3,2,1,4,,2,1,2,,1,4,2,2,,1,4,2,1,1,,,4,
1750205,1,,,,,,1,,,1,,,1,,,,1,,1,,,1,,1,2,,,1,,1,
1750206,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1
1750207,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,
1750210,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,1
1750212,,,,,,,,,,,,,,,,,,2,,,,,,,,1,1,,,,
1750227,,,6,21,15,6,,1,1,,,,,,,,,,,,,,,,,1,,,,,
1750228,,,41,58,1,,,100,29,33,27,41,,,,,,,,,,,,,,,,,,,
1750229,,,,,,,,120,82,48,,,,,,,,,1,2,1,1,3,1,2,,,1,1,1,
1750230,,,,,,,,,,,,2,3,,6,5,1,3,,4,3,1,,2,4,1,3,3,2,6,3
1750231,,,,,,,,,,,,,,1,1,2,,1,2,,,3,2,1,1,4,9,2,3,2,2
1750232,,,,,1,,,,1,,,,,,,,,,,,,,,,1,1,,,,,0
1750233,,,,,,,,,,,,,,,,,,2,,,,,3,1,2,1,,3,1,,5
1750235,,,,,,,,,,,,,,,,,,,,2,,1,2,2,,1,3,1,1,1,4
1750236,1,1,9,1,6,3,2,6,15,,4,8,15,16,12,9,5,29,41,14,7,10,18,11,31,53,17,28,20,39,22
1750237,,3,1,,2,1,2,4,5,6,4,8,2,11,3,6,7,1,7,1,3,4,5,3,12,6,8,15,5,32,2
1750238,,,,,,,,3,2,,1,2,17,2,4,2,,2,,3,3,6,14,7,13,26,9,1,,40,6
1750239,,,,,,,,,,,,,,,,,,,7,4,,3,13,11,21,20,12,15,4,11,7
1750240,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,7,13,13
1750241,,,,,,,,,,,,,,5,,1,2,,3,,3,4,8,2,9,2,,3,5,1,
1750242,,,,,,,,,,3,1,1,2,5,2,4,7,3,6,1,9,6,8,17,13,9,15,5,18,3,
1750243,,,,,,,,,,,,,,,,,1,0,,,,1,1,2,2,3,1,3,,8,3
1750244,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
1750245,,,,,,,,,,,,39,1,8,6,5,8,8,9,3,1,4,9,12,7,20,20,18,12,6,18
1750248,50,67,35,35,27,44,18,57,35,30,25,33,43,40,37,27,25,33,12,19,25,37,30,60,63,77,14,125,8,74,62
1750249,,,,,,,,,,,,,,,,,10,,12,,3,4,10,3,5,18,5,28,,6,1
1750250,324,249,357,264,316,515,359,421,386,295,608,414,597,360,384,502,392,340,486,455,452,462,548,721,600,489,559,275,626,582,568
1750252,155,167,136,165,58,173,129,136,153,212,216,174,218,235,141,237,204,197,271,233,189,201,325,308,286,265,373,260,70,400,368
1750254,239,202,203,254,176,266,280,322,252,250,325,310,449,312,276,402,317,305,383,377,308,328,483,597,654,581,564,552,761,878,555
1750256,141,142,199,164,81,138,207,207,210,195,227,277,191,322,242,235,212,217,302,270,256,366,344,704,546,425,491,440,508,662,447
1750258,50,42,51,67,42,51,67,45,80,107,74,80,74,94,67,103,70,88,149,76,58,55,106,101,121,114,172,133,148,220,119
1750260,13,18,22,26,23,30,9,27,26,11,14,18,15,34,30,40,33,48,65,36,41,30,29,59,28,28,54,33,51,56,36
1750262,16,19,15,14,10,9,29,16,16,12,18,26,17,34,25,14,30,13,27,12,26,18,10,33,40,23,22,30,19,27,14
1750272,32,37,25,37,22,36,30,25,42,22,13,20,32,24,56,37,41,35,38,21,27,12,55,63,32,33,44,58,21,41,65
1750274,25,33,28,36,15,22,11,27,26,28,20,20,42,36,52,28,40,21,37,24,15,10,43,45,38,42,48,42,57,43,63
1750276,44,41,57,49,48,47,51,55,91,34,92,92,73,112,103,67,98,100,134,108,84,65,125,132,166,140,59,153,112,141,245
1750278,95,59,115,86,73,79,63,100,118,122,157,98,93,192,121,105,150,161,194,133,259,101,182,244,193,38,81,190,131,196,196
1750280,22,45,48,29,21,19,53,29,45,64,24,42,51,88,41,50,70,66,88,46,61,47,71,96,78,130,71,62,159,33,79
1750282,17,30,27,19,17,4,25,32,33,25,39,35,36,46,41,35,54,70,86,48,61,35,43,107,58,79,31,57,61,52,77
1750284,14,9,6,10,12,6,12,9,19,8,15,26,10,11,16,26,5,6,17,8,9,8,15,20,21,7,5,35,13,7,13
1750292,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,1,1,1,1
1750293,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,1,1,
1750294,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2,1,1,1,
1750295,17,23,16,9,8,21,32,23,33,9,39,23,16,17,30,20,30,17,8,19,15,5,15,15,13,15,11,17,2,23,9
1750296,,1,1,,,0,,2,-1,,,1,,,,,,1,,,,1,,,,2,,2,1,1,
1750298,2,2,0,1,7,2,4,3,4,1,2,4,,1,,2,,1,2,2,1,-1,3,1,0,,3,1,1,0,1
1750299,1,1,2,1,,1,,2,3,,2,1,1,2,,,1,1,1,1,2,,1,1,2,4,,2,,,1
1750300,30,45,52,50,51,51,55,69,73,52,85,71,72,115,71,72,60,94,120,94,70,34,86,94,100,105,74,105,61,68,59
1750301,4,1,1,3,2,14,27,11,27,7,29,20,22,29,12,17,16,23,34,27,31,8,31,34,21,27,28,36,11,34,32
1750302,7,6,5,5,3,2,9,5,8,7,6,7,7,14,4,6,8,5,9,3,8,7,7,10,3,7,5,2,6,4,
1750303,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
1750304,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,
1750305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1750306,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,2,,,
1750307,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,1,,1,1,
1750308,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
1750310,,3,1,1,,,,,,,,,,,,,2,,,0,,,,,,,,,,,
1750311,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
1750312,,2,,1,8,4,3,2,4,12,3,7,7,9,9,2,5,8,7,8,3,1,11,8,11,4,9,10,,8,4
1750313,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
1750314,,,,,,,,,,,,,,,,,,,,,1,,2,12,2,3,6,5,,,1
1750315,,,,,,,,,,,1,-1,1,,,,,1,2,,,,,1,1,1,1,,2,,1
1750316,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,2
1750320,2,0,0,1,1,1,2,1,2,,1,,1,1,1,3,1,,3,2,1,,2,2,1,4,,3,2,3,1
1750322,,1,,1,4,1,4,,2,2,3,1,1,,2,2,5,5,2,1,1,1,,3,4,2,6,2,,6,5
1750324,,,,,,1,1,,1,1,,1,2,,2,,,,1,2,,2,1,,2,3,,3,,1,
1750325,,2,,,1,1,,,,,,,,2,,,,,,1,1,1,,1,1,2,1,,,1,2
1750327,,2,1,,1,,,,,,,,,1,1,,,,,,3,,1,,,2,3,,2,3,1
1750328,,,1,,1,2,,1,2,1,1,,4,,2,0,1,2,1,3,,0,1,,2,2,2,,2,2,2
1750350,2,2,,,1,3,1,,2,,2,0,5,5,5,2,3,,,5,1,,3,2,6,8,12,2,6,3,3
1750370,4,1,,,1,2,,3,,1,3,,2,1,,2,1,,1,4,1,,1,3,4,,,1,3,2,2
1750378,8,3,2,6,2,3,4,4,8,,5,9,4,15,7,5,15,7,6,1,7,1,7,10,5,6,1,7,3,5,4
1750380,1,,1,1,,1,6,1,8,,1,6,5,9,2,4,4,4,5,4,3,1,9,7,5,1,5,3,9,2,5
1750385,5,1,2,1,,1,6,0,9,1,,7,6,5,3,4,9,4,10,3,5,10,13,9,5,8,4,12,6,2,7
1750390,4,3,2,2,1,,4,1,4,1,1,6,3,10,2,7,6,8,8,1,3,9,9,11,6,4,1,9,,2,1
1750400,6,8,12,25,25,30,16,35,39,70,123,85,23,57,45,35,27,60,42,21,24,18,24,41,40,20,63,25,36,52,37
1750402,2,2,4,2,8,8,4,3,-1,1,3,4,3,4,1,2,2,4,3,1,5,,,3,4,6,8,8,3,5,7
1750404,,,,,,,,,,4,,,,5,,,,1,-1,,,,,,0,,,,2,,
1750412,5,1,1,2,5,1,4,1,2,1,1,4,6,8,12,7,2,5,3,8,13,2,8,11,24,9,29,6,15,2,8
1750418,19,12,10,12,26,6,4,5,5,2,2,10,5,,12,2,1,2,1,1,6,4,11,,17,7,28,4,11,5,6
1750439,,,,,,,,,,,1,,,,,,,2,,,,,1,,,1,1,2,,,1
1750440,,1,,,,1,2,,,,,,1,,1,,2,1,2,1,,,2,,1,,1,,,,
1750441,,,,,,,,,,,,,,1,,,,,,,,,1,2,,7,,,1,2,2
1750442,1,,,,,,1,3,1,1,1,2,,,,5,4,1,1,,2,,3,2,4,,3,1,2,1,3
1750443,,,,,,,,,,5,,,,2,,3,,1,,2,,1,,2,,,1,4,1,,3
1750444,,,,2,,,1,,,3,,,3,,,2,1,,2,3,1,-1,2,2,3,6,7,7,5,1,3
1750446,,2,6,1,2,4,,7,,5,6,,4,1,2,0,2,4,2,1,5,1,5,8,21,11,10,9,2,22,13
1750448,,,0,,,2,2,,1,1,,,,1,1,1,1,,,,1,,3,1,3,2,1,2,2,,
1750450,,,,,1,,,,1,2,,,,,,,,,,,,,1,1,2,1,2,4,1,,2
1750452,,1,1,,3,1,,1,,,1,1,1,1,1,,3,2,,,1,3,2,,5,,,3,1,2,1
1750460,,,,,,,,,,,2,1,1,3,,1,,3,,3,,4,6,7,7,5,1,1,1,1,3
1750461,,,,,,,,,,,2,,1,,2,2,3,,1,4,,4,2,10,11,20,6,10,14,8,7
1750470,,,,,,,9,2,21,14,6,4,14,18,37,7,20,23,12,32,24,39,28,51,67,55,73,66,58,55,114
1750471,,,,,,,6,4,12,7,15,9,16,12,29,27,11,23,21,36,29,22,39,41,49,41,65,49,64,59,32
1750472,,,,,,,7,3,20,6,16,19,17,22,31,29,16,28,16,27,36,13,40,30,38,37,43,64,43,20,47
1750476,,,,,,,2,1,2,2,2,1,8,6,8,10,10,18,1,1,4,5,5,10,7,10,,11,7,4,8
1750477,,,,,,,6,,5,9,3,5,11,6,8,9,8,19,3,12,5,2,6,14,4,10,4,15,13,7,3
1750487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1750488,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,
1750489,,,,,,,,,,,,,,,,,,,,,,,,,11,1,4,2,5,3,10
1750491,,,,,,,,,,,,,,,,,,1,2,,2,,2,,4,1,1,,,3,2
1750492,1,,1,2,4,2,1,3,3,1,2,4,4,2,3,2,4,4,4,5,2,,5,5,5,4,3,10,6,6,4
1750493,,,,,2,0,0,2,,10,1,,1,2,3,3,1,1,1,2,1,1,3,1,6,4,1,1,0,7,2
1750494,,,1,1,1,1,2,1,1,2,2,2,2,1,,1,2,1,3,,,1,1,1,,,,3,,,
1750495,,,,,,,,,,,,,,,2,3,2,2,3,3,,3,5,2,1,3,5,1,1,3,3
1750496,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,2
1750499,,,2,1,,,,,1,,,,,,,,,,,,,,,1,,,,1,1,,
1750505,44,44,52,42,44,46,29,45,45,41,43,53,53,42,47,41,52,48,43,68,38,46,84,101,52,104,71,63,54,45,51
1750506,24,18,11,13,17,21,18,25,20,30,20,46,29,42,37,32,28,27,34,46,36,28,75,81,59,60,70,49,55,65,45
1750508,8,8,3,8,7,9,5,9,9,4,5,11,4,9,13,6,2,7,7,8,10,9,17,13,11,12,10,7,8,4,9
1750520,8,6,11,7,6,10,4,5,9,6,9,6,13,4,8,12,6,9,7,16,7,4,13,5,10,10,4,7,5,6,5
1750525,2,,1,1,3,1,2,1,3,1,2,2,2,2,,2,1,3,1,,4,1,5,4,,7,1,5,3,,1
1750540,15,9,9,11,12,17,15,19,23,15,17,15,18,18,23,10,19,18,14,18,16,7,19,25,,54,15,10,20,13,16
1750542,196,191,214,296,148,226,190,276,199,158,200,233,200,244,216,259,264,261,215,125,277,162,347,267,277,317,188,235,177,324,236
1750543,2,3,6,11,,3,-2,6,7,3,3,3,14,,3,11,1,8,10,,11,12,13,2,8,6,8,14,6,,
1750544,218,185,143,194,175,181,178,102,232,187,188,204,167,240,188,156,241,135,234,156,222,209,400,365,320,190,201,385,225,359,420
1750545,15,6,5,11,10,18,3,4,8,8,7,25,9,5,9,14,10,2,6,8,15,,24,23,16,10,8,28,12,13,8
1750548,15,18,44,63,35,50,19,40,57,24,72,25,35,33,33,67,36,39,39,43,50,37,33,61,66,24,65,27,42,14,42
1750555,5,3,,2,1,1,5,2,2,,5,3,4,,1,1,2,3,2,0,5,2,5,10,11,6,2,2,9,5,3
1750560,,2,2,,,,,1,4,1,,1,2,3,1,1,1,,,,2,1,2,4,4,1,,7,2,,6
1750561,,1,1,1,,,,1,2,,,1,,1,1,,1,,,,,,,1,1,3,,1,2,,
1750562,4,,,,,1,,1,1,,,,,1,1,1,,,,,,,,1,,1,,,,,
1750563,4,,,,,,,1,,,,,,1,2,,,1,,,,,,3,,,,,,,
1750564,,,,,,,,,,,,,,,,,,,,,,6,1,4,2,1,,,,,
1750565,,,,,,,,,,,,,,,,,,,,,,5,,,3,2,,1,,,0
1750570,,,,,,4,,2,,2,,4,,,,,1,,,,,,1,1,1,2,2,1,2,1,
1750577,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
1750578,,,,,,,,,,,,,,,,,,,3,,2,,3,,4,,3,3,,,
1750579,,,,,,,,,,,,,,,15,3,2,2,3,3,2,,3,1,6,,4,,3,3,1
1750580,2,6,3,8,7,5,3,5,15,11,10,9,20,11,4,6,18,11,25,8,15,20,11,14,20,19,7,30,4,10,6
1750582,,,3,5,5,1,1,3,4,6,3,8,10,5,4,2,9,11,10,5,11,8,11,10,8,9,9,14,9,10,7
1750584,2,3,1,3,3,1,1,2,5,6,3,2,1,2,1,2,5,2,2,2,8,4,4,1,2,1,9,3,3,9,1
1750640,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,
1750641,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
1750643,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
1750645,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,
1750650,,,,,,,,1,,,,,,,1,,1,,1,,,,,1,,,,,1,,
1750654,,,,,,,,,,,,,,,,,,,,,,,2,4,5,1,2,4,1,2,1
1750656,,,,,,,,,,,,,,,,1,,1,1,,,2,,,2,,2,,,,
1750660,,1,,,,,1,,,,,2,,,,,2,,,,,1,1,2,,,,,,,
1750675,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
1750690,,,,,,,9,67,66,33,39,97,107,62,171,1,1,100,82,72,98,66,118,156,297,333,285,203,142,160,143
1750695,,,,,,,5,8,7,7,15,31,-1,14,7,17,13,16,1,,,,,,32,39,38,13,5,8,1
1750705,,,,,,,3,5,4,21,4,,6,4,18,5,1,4,3,5,1,3,3,1,3,2,2,1,4,3,4
1750710,,,,,,,2,10,8,12,15,23,15,14,17,13,19,19,5,33,11,16,25,16,21,21,12,33,8,4,37
1750714,,,,,,,,,,,,3,16,1,37,19,8,17,21,22,19,16,45,195,34,110,197,242,11,20,13
1750715,,,,,,,2,2,6,3,5,3,20,10,47,12,9,16,32,14,6,5,25,16,22,11,20,18,6,15,12
1750716,,,,,,,,,,,,53,3,8,1,1,,,,1,,,,,8,7,5,37,7,2,5
1750720,,,,,,,,5,,2,4,4,4,7,3,7,6,10,,19,27,6,10,14,20,31,3,40,1,,
1750760,,,,,,,,,,,,,,,22,5,11,7,16,9,2,2,13,11,6,15,4,2,4,8,9
1750762,,,,,,,,,,,,,,,15,4,5,1,3,1,1,,2,4,7,1,5,5,2,,4
1750778,6,4,15,10,4,1,5,1,7,7,5,5,4,12,6,12,10,6,15,8,17,11,9,14,10,18,6,3,19,3,30
1750785,,,3,5,5,6,6,3,2,9,2,9,1,7,2,8,4,2,7,2,,4,6,1,1,6,4,2,,2,1
1750786,,4,7,2,8,1,4,2,2,3,2,4,3,13,20,45,5,3,2,21,1,8,5,5,5,6,4,3,1,4,3
1750787,,,,,,10,31,28,,27,33,55,8,9,64,15,12,49,23,10,45,26,38,3,17,39,20,42,2,1,8
1750788,,,,,,,,15,3,5,2,5,5,3,3,,,,,,,,,,37,64,99,10,42,9,24
1750790,,,,,,,,,,,,,3,6,3,1,,,,2,,,,,,,,,,,
1750800,,2,,3,,7,2,,,,4,,3,1,11,2,10,3,3,,1,8,4,2,7,3,4,5,6,12,15
1750810,,1,,5,2,5,1,1,2,1,5,7,6,7,16,5,12,5,10,4,6,7,9,16,15,10,2,15,3,25,12
1750875,4,1,12,2,13,10,15,8,10,2,17,22,20,15,36,12,47,50,20,20,29,18,60,62,48,38,62,25,18,100,54
1750880,4,3,5,3,1,8,3,2,6,5,13,12,7,20,15,13,19,22,25,22,37,20,52,49,27,83,15,,56,44,51
1750885,8,3,,1,1,11,3,,1,14,13,3,4,8,20,7,22,10,15,4,24,18,21,35,22,22,17,29,9,46,17
1750890,6,1,,,3,10,1,1,,7,4,5,1,6,7,6,12,1,10,2,7,10,10,1,21,11,4,18,8,32,4
1750895,5,1,,1,3,10,1,,,8,7,,,4,8,,13,,8,2,2,3,7,,1,7,6,11,4,20,6
1750910,,,,,,,,,,,1,,2,,2,1,5,1,2,1,2,,11,6,,1,,1,,5,4
1750912,,,,,,,,,,5,1,2,2,11,9,,3,5,3,2,4,1,6,3,2,8,2,6,1,5,5
1750930,,,,,,,,,,,15,376,10,34,28,37,84,67,22,20,6,,,75,,1,130,256,3,6,3
1750940,,,,,,,,12,104,70,100,49,229,64,117,182,176,134,122,138,173,106,213,163,177,353,316,370,73,412,440
1750943,,,,,,,,38,328,332,306,395,515,421,785,777,689,819,487,930,928,635,"1,030","1,118",727,369,525,912,251,655,377
1750952,,,,,,,,,,,,,,,,,,,264,426,528,302,728,520,999,365,"1,060",759,114,426,365
1750953,,,,,,,,,,,,,,,,,,,,,,,,,,"1,419",536,6,"1,189","1,325",978
1750954,547,530,354,745,984,724,"1,046","1,161","1,213","1,778","1,690","1,776","3,122","3,469","2,797","3,383","3,660","2,102","2,980","2,137","1,964","1,617","2,851","3,537","3,363","3,060","2,233","3,114","2,695","2,104","1,489"
1750956,352,418,406,414,542,641,578,653,526,624,512,727,658,844,522,371,566,521,594,912,459,402,787,"1,004","1,069",563,700,780,774,424,502
1750958,156,51,47,50,251,77,171,77,62,69,161,206,400,233,276,278,221,190,180,312,244,248,287,272,410,390,463,437,345,485,402
1750960,121,42,58,150,272,169,254,192,423,352,501,340,396,736,787,764,962,628,873,681,625,439,766,610,,164,396,812,30,795,565
1750962,,,,,,,,,,,,,,,,,,,20,30,235,43,345,262,413,386,457,450,607,536,622
1750970,211,"1,201","1,324","1,448","1,957","1,885","2,122","1,530","1,375",940,"1,042","1,927",706,391,276,423,666,369,256,228,237,161,234,77,215,212,43,28,355,68,161
1750973,238,230,283,477,606,397,705,820,936,896,"1,108","1,110","1,278",961,"1,478",945,866,"1,461","1,082","1,826","1,378","1,243","2,274","1,785","1,573","1,777","1,634","1,860",116,"1,246","1,058"
1750974,43,65,54,191,40,30,181,58,74,74,55,141,90,95,121,151,114,171,260,161,107,78,172,122,246,28,203,93,11,58,108
1750975,201,150,229,374,293,498,"1,611",902,349,439,587,"1,495",593,"1,331","1,005","1,395",570,"1,197","1,515","1,456","1,028",587,858,"1,190","1,179",947,"1,063",777,468,438,880
1750976,224,399,503,947,866,"1,354","1,044","1,868","1,020","1,501","1,244","1,448","1,570","1,610","1,725","1,174","1,083","1,077","1,268",888,629,"1,175",969,"1,368","1,237","1,207","1,112","1,614","1,313",522,864
1750978,78,537,256,156,361,424,406,158,117,147,101,241,223,79,11,101,69,38,63,65,46,34,78,26,40,85,58,25,21,59,
1750979,,379,"1,050",857,"1,253","1,699",783,"1,128",979,944,"1,077","1,101",330,115,325,163,226,190,443,160,172,68,375,89,163,222,88,35,204,50,108
1750980,178,202,38,378,320,451,729,996,475,"1,745","2,067","2,147",841,695,673,758,921,743,"1,104",613,694,814,746,672,878,271,380,607,407,671,519
1750981,10,33,33,45,60,32,30,94,8,17,36,57,8,85,14,29,65,77,36,61,17,2,59,59,18,53,33,24,12,85,56
1750982,76,27,,4,82,139,663,539,368,679,623,679,349,504,738,399,450,432,290,314,87,486,600,194,542,191,222,194,170,160,176
1750983,,,,,,,,,,,,,,,,66,25,25,25,7,12,9,98,61,51,2,64,31,67,123,16
1750986,,,,,,,,,,,,,,,,,,,20,35,10,37,146,26,36,9,14,92,72,175,80
1750988,142,90,96,222,92,"1,026",111,184,58,200,148,193,200,104,101,199,155,334,421,349,218,332,410,522,575,146,90,77,54,43,164
1750992,,,,,,,,,,,,,,,,,,,4,5,10,4,27,167,136,289,205,183,143,244,190
1750994,32,7,25,23,24,21,21,9,23,35,36,28,32,52,48,22,14,14,23,35,3,11,8,30,3,48,1,21,77,16,9
1750995,6,14,2,,8,2,1,4,3,4,2,17,5,19,1,,12,9,,24,3,,1,10,2,2,1,9,,,
1750996,8,,9,6,4,37,29,28,64,194,278,36,41,53,108,80,65,85,63,39,13,15,38,16,20,15,2,20,24,3,14
1750998,28,5,6,10,4,29,16,22,6,60,2,4,,6,6,16,12,9,9,13,9,2,6,14,3,16,12,1,3,9,3
1750999,,,4,,2,,,29,8,,10,5,6,22,10,15,14,8,27,,1,2,2,,14,17,10,10,1,,
1751000,6,2,23,11,31,1,4,16,6,,3,32,0,11,1,6,2,1,5,3,9,,11,7,,1,4,1,12,9,2
1751001,1,3,2,131,104,192,19,67,50,81,188,158,101,207,182,177,299,307,381,309,256,50,178,254,250,155,353,172,222,150,198
1751002,1,3,,45,3,2,2,5,,6,,15,,,10,,,,,,2,1,,,,,,1,,2,10
1751003,,1,4,,5,,,1,,3,9,9,11,2,12,,1,1,,4,2,1,,23,3,1,3,,,2,10
1751005,878,721,864,497,"1,266",791,"1,151","1,151",984,857,"1,297","1,184",815,"1,163","1,320","1,443",904,779,796,"1,161",624,367,"1,026",699,902,681,720,7,664,624,724
1751006,,,,,,,,,,,,,,,,27,28,64,36,153,130,108,115,211,213,186,699,446,177,249,69
1751047,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,2,,,1,1
1751049,,,,,,,,,,,4,6,13,12,3,4,5,8,3,3,9,5,15,11,11,19,19,17,23,33,7
1751050,45,24,47,61,56,68,120,100,102,100,104,116,132,152,147,116,138,96,100,104,131,79,154,192,100,94,163,144,78,73,93
1751052,38,34,19,25,25,49,23,34,8,20,33,26,31,27,23,47,38,15,19,64,8,,69,40,25,43,23,68,31,40,25
1751055,20,22,9,32,11,19,20,27,29,34,35,44,51,38,28,47,15,34,13,15,32,10,27,29,42,31,33,13,3,31,11
1751057,2,3,7,4,13,3,6,5,,14,5,3,9,5,,8,6,,,13,,5,,25,1,25,2,1,2,18,
1751060,63,62,65,92,63,56,139,118,264,164,223,200,241,321,151,108,87,105,142,86,87,50,156,110,153,73,124,164,85,78,85
1751062,6,9,8,8,19,20,20,12,7,3,15,22,14,15,8,20,20,7,8,23,14,,15,7,11,11,5,4,21,5,7
1751065,14,8,38,17,19,19,31,14,23,20,24,8,12,18,16,35,33,29,23,28,31,8,19,27,42,78,22,9,24,22,34
1751090,,,,,,,,,,1,,,,,,,,,1,,,,,,,4,8,1,4,2,3
1751120,,,,,,,,,1,,1,,,1,,,,,,2,2,,,,2,1,,,,,1
1751124,,,,,,,4,10,10,8,22,257,31,21,24,27,18,40,27,13,36,11,22,12,19,27,12,20,6,12,9
1751125,,,,,,,,,,,,,,,,,,,,,,,,73,30,22,49,65,4,4,1
